AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,345.91035,346.34256,Mrajesh1_107,ANRA,107,M,ɳ,HIN,t_1099481,TGT,stimuli_raw/wav/Fbhavya1.wav,110,Fbhavya1_110,HIN,687.63319,687.26899,ɳ,F,Fbhavya,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,285.91694,286.28,Mrajesh2_107,ANRA,107,M,ɳ,HIN,t_0611678,TGT,stimuli_raw/wav/Fbhavya2.wav,106,Fbhavya2_106,HIN,304.53,304.18,ɳ,F,Fbhavya,ANRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,406.98305,407.46444,FNiralee2_107,ANRA,107,F,ɳ,HIN,t_0476933,TGT,stimuli_raw/wav/Mnirbhay2.wav,106,Mnirbhay2_106,HIN,430.27,429.85,ɳ,M,Mnirbhay,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,284.16595,284.58224,Mrajesh2_106,ANRA,106,M,ɳ,HIN,t_0611713,TGT,stimuli_raw/wav/Fbhavya2.wav,106,Fbhavya2_106,HIN,304.53,304.18,ɳ,F,Fbhavya,ANRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,922.56447,923.00095,FNiralee1_109,ANRA,109,F,ɳ,HIN,t_0962296,TGT,stimuli_raw/wav/Mnirbhay1.wav,108,Mnirbhay1_108,HIN,764.31886,763.84005,ɳ,M,Mnirbhay,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,345.91035,346.34256,Mrajesh1_107,ANRA,107,M,ɳ,HIN,t_0614072,TGT,stimuli_raw/wav/Fbhavya2.wav,107,Fbhavya2_107,HIN,306.76688,306.41,ɳ,F,Fbhavya,ANRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,924.61698,925.04307,FNiralee1_110,ANRA,110,F,ɳ,HIN,t_0480524,TGT,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,ɳ,M,Mnirbhay,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,344.12769,344.54976,Mrajesh1_106,ANRA,106,M,ɳ,HIN,t_0617647,TGT,stimuli_raw/wav/Fbhavya2.wav,108,Fbhavya2_108,HIN,308.97085,308.63,ɳ,F,Fbhavya,ANRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,926.789,927.23068,FNiralee1_111,ANRA,111,F,ɳ,HIN,t_0477951,TGT,stimuli_raw/wav/Mnirbhay2.wav,106,Mnirbhay2_106,HIN,430.27,429.85,ɳ,M,Mnirbhay,ANRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,19.69967,20.28724,FNiralee2_5,AKHA,5,F,kʰ,ENG,t_0379817,OTH,stimuli_raw/wav/Mrajesh2.wav,11,Mrajesh2_11,HIN,36.21,35.80924,ɡʱ,M,Mrajesh,AGHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,35.21,35.69,Mrajesh1_4,AKHA,4,M,kʰ,ENG,t_0965257,OTH,stimuli_raw/wav/FNiralee2.wav,12,FNiralee2_12,HIN,48.88396,48.25,ɡʱ,F,FNiralee,AGHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,63.85806,64.39471,FNiralee1_4,AKHA,4,F,kʰ,ENG,t_0380923,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,37.05,37.47,Mrajesh1_5,AKHA,5,M,kʰ,ENG,t_0482897,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,17.15,17.81,FNiralee2_4,AKHA,4,F,kʰ,ENG,t_0861427,OTH,stimuli_raw/wav/Mrajesh1.wav,32,Mrajesh1_32,HIN,140.09,139.68812,ʈʰ,M,Mrajesh,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,38.74864,39.21422000000001,Mrajesh1_6,AKHA,6,M,kʰ,ENG,t_0964611,OTH,stimuli_raw/wav/FNiralee1.wav,33,FNiralee1_33,HIN,261.06865,260.56219,ʈʰ,F,FNiralee,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,19.21365,19.62,Mrajesh2_4,AKHA,4,M,kʰ,ENG,t_0482266,OTH,stimuli_raw/wav/FNiralee1.wav,35,FNiralee1_35,HIN,278.81684,278.36311,ɖ,F,FNiralee,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,19.69967,20.28724,FNiralee2_5,AKHA,5,F,kʰ,ENG,t_0381041,OTH,stimuli_raw/wav/Mrajesh2.wav,35,Mrajesh2_35,HIN,98.85,98.4695,ɖ,M,Mrajesh,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,kʰ,ENG,t_0861041,OTH,stimuli_raw/wav/Mrajesh2.wav,39,Mrajesh2_39,HIN,107.66,107.24923,ɖʱ,M,Mrajesh,ADRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,22.59172,22.99,Mrajesh2_6,AKHA,6,M,kʰ,ENG,t_0965397,OTH,stimuli_raw/wav/FNiralee2.wav,38,FNiralee2_38,HIN,135.24376,134.74537,ɖʱ,F,FNiralee,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,19.21365,19.62,Mrajesh2_4,AKHA,4,M,kʰ,ENG,t_0481666,OTH,stimuli_raw/wav/FNiralee2.wav,50,FNiralee2_50,HIN,176.65,176.12967,dʱ,F,FNiralee,ADHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,22.2458,22.8,FNiralee2_6,AKHA,6,F,kʰ,ENG,t_0380070,OTH,stimuli_raw/wav/Mrajesh2.wav,49,Mrajesh2_49,HIN,138.28,137.93788,dʱ,M,Mrajesh,ADHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,35.21,35.69,Mrajesh1_4,AKHA,4,M,kʰ,ENG,t_0481684,OTH,stimuli_raw/wav/FNiralee2.wav,64,FNiralee2_64,HIN,230.12498,229.61735,bʱ,F,FNiralee,ABHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,kʰ,ENG,t_0859511,OTH,stimuli_raw/wav/Mrajesh1.wav,64,Mrajesh1_64,HIN,230.76,230.39151,bʱ,M,Mrajesh,ABHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,35.21,35.69,Mrajesh1_4,AKHA,4,M,kʰ,ENG,t_0964777,OTH,stimuli_raw/wav/FNiralee1.wav,104,FNiralee1_104,HIN,890.44296,889.96685,ɽʱ,F,FNiralee,ARTHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,19.69967,20.28724,FNiralee2_5,AKHA,5,F,kʰ,ENG,t_0860654,OTH,stimuli_raw/wav/Mrajesh1.wav,102,Mrajesh1_102,HIN,331.02557,330.60577,ɽʱ,M,Mrajesh,ARTHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,35.21,35.69,Mrajesh1_4,AKHA,4,M,kʰ,ENG,t_0965533,OTH,stimuli_raw/wav/FNiralee2.wav,105,FNiralee2_105,HIN,401.84287,401.4192,ɽ,F,FNiralee,ARTA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,19.69967,20.28724,FNiralee2_5,AKHA,5,F,kʰ,ENG,t_0861752,OTH,stimuli_raw/wav/Mrajesh1.wav,104,Mrajesh1_104,HIN,338.69898,338.33398,ɽ,M,Mrajesh,ARTA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,kʰ,ENG,t_0860735,OTH,stimuli_raw/wav/Mrajesh1.wav,106,Mrajesh1_106,HIN,344.54976,344.12769,ɳ,M,Mrajesh,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,19.21365,19.62,Mrajesh2_4,AKHA,4,M,kʰ,ENG,t_0965575,OTH,stimuli_raw/wav/FNiralee2.wav,108,FNiralee2_108,HIN,409.81447,409.34166,ɳ,F,FNiralee,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,28.58212,28.97,Mrajesh2_8,AGA,8,M,g,ENG,t_0486359,OTH,stimuli_raw/wav/FNiralee1.wav,10,FNiralee1_10,HIN,104.46157,103.95576,ɡʱ,F,FNiralee,AGHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,31.15088,31.740540000000006,FNiralee2_9,AGA,9,F,g,ENG,t_0862941,OTH,stimuli_raw/wav/Mrajesh2.wav,12,Mrajesh2_12,HIN,37.94673,37.54,ɡʱ,M,Mrajesh,AGHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,57.22747,57.63011,Mrajesh1_9,AGA,9,M,g,ENG,t_0968055,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,31.15088,31.740540000000006,FNiralee2_9,AGA,9,F,g,ENG,t_0862455,OTH,stimuli_raw/wav/Mrajesh1.wav,27,Mrajesh1_27,HIN,127.06,126.66433,d͡ʒʱ,M,Mrajesh,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,90.87186,91.33874,FNiralee1_9,AGA,9,F,g,ENG,t_0864606,OTH,stimuli_raw/wav/Mrajesh1.wav,31,Mrajesh1_31,HIN,138.11,137.67462,ʈʰ,M,Mrajesh,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,57.22747,57.63011,Mrajesh1_9,AGA,9,M,g,ENG,t_0969483,OTH,stimuli_raw/wav/FNiralee2.wav,31,FNiralee2_31,HIN,115.43,114.90941,ʈʰ,F,FNiralee,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,57.22747,57.63011,Mrajesh1_9,AGA,9,M,g,ENG,t_0485766,OTH,stimuli_raw/wav/FNiralee2.wav,35,FNiralee2_35,HIN,126.6761,126.16475,ɖ,F,FNiralee,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,26.4,26.96,FNiralee2_7,AGA,7,F,g,ENG,t_0864685,OTH,stimuli_raw/wav/Mrajesh1.wav,36,Mrajesh1_36,HIN,149.45944,149.09229,ɖ,M,Mrajesh,ADRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,53.57,54.03,Mrajesh1_7,AGA,7,M,g,ENG,t_0968173,OTH,stimuli_raw/wav/FNiralee2.wav,38,FNiralee2_38,HIN,135.24376,134.74537,ɖʱ,F,FNiralee,ADRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,86.82,87.28907,FNiralee1_7,AGA,7,F,g,ENG,t_0383227,OTH,stimuli_raw/wav/Mrajesh2.wav,38,Mrajesh2_38,HIN,105.91,105.49903,ɖʱ,M,Mrajesh,ADRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,28.74,29.3642,FNiralee2_8,AGA,8,F,g,ENG,t_0384353,OTH,stimuli_raw/wav/Mrajesh2.wav,51,Mrajesh2_51,HIN,141.88,141.48882,dʱ,M,Mrajesh,ADHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,53.57,54.03,Mrajesh1_7,AGA,7,M,g,ENG,t_0967501,OTH,stimuli_raw/wav/FNiralee1.wav,51,FNiralee1_51,HIN,402.09008,401.58646,dʱ,F,FNiralee,ADHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,26.4,26.96,FNiralee2_7,AGA,7,F,g,ENG,t_0382786,OTH,stimuli_raw/wav/Mrajesh1.wav,65,Mrajesh1_65,HIN,232.68,232.25019,bʱ,M,Mrajesh,ABHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,30.30151,30.62,Mrajesh2_9,AGA,9,M,g,ENG,t_0967533,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,57.22747,57.63011,Mrajesh1_9,AGA,9,M,g,ENG,t_0487302,OTH,stimuli_raw/wav/FNiralee2.wav,102,FNiralee2_102,HIN,390.36287,389.88054,ɽʱ,F,FNiralee,ARTHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,28.74,29.3642,FNiralee2_8,AGA,8,F,g,ENG,t_0864344,OTH,stimuli_raw/wav/Mrajesh2.wav,100,Mrajesh2_100,HIN,270.37,269.92046,ɽʱ,M,Mrajesh,ARTHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,28.74,29.3642,FNiralee2_8,AGA,8,F,g,ENG,t_0864434,OTH,stimuli_raw/wav/Mrajesh2.wav,105,Mrajesh2_105,HIN,281.60484,281.28485,ɽ,M,Mrajesh,ARTA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,55.35,55.77,Mrajesh1_8,AGA,8,M,g,ENG,t_0968978,OTH,stimuli_raw/wav/FNiralee1.wav,106,FNiralee1_106,HIN,905.29323,904.87257,ɽ,F,FNiralee,ARTA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,26.4,26.96,FNiralee2_7,AGA,7,F,g,ENG,t_0381904,OTH,stimuli_raw/wav/Mrajesh1.wav,108,Mrajesh1_108,HIN,348.08462,347.74609,ɳ,M,Mrajesh,ANRA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,57.22747,57.63011,Mrajesh1_9,AGA,9,M,g,ENG,t_0966963,OTH,stimuli_raw/wav/FNiralee2.wav,108,FNiralee2_108,HIN,409.81447,409.34166,ɳ,F,FNiralee,ANRA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,37.54,37.94673,Mrajesh2_12,AGHA,12,M,ɡʱ,HIN,t_0975501,OTH,stimuli_raw/wav/FNiralee2.wav,5,FNiralee2_5,ENG,20.28724,19.69967,kʰ,F,FNiralee,AKHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0387251,OTH,stimuli_raw/wav/Mrajesh2.wav,6,Mrajesh2_6,ENG,22.99,22.59172,kʰ,M,Mrajesh,AKHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0868268,OTH,stimuli_raw/wav/Mrajesh2.wav,8,Mrajesh2_8,ENG,28.97,28.58212,g,M,Mrajesh,AGA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0970855,OTH,stimuli_raw/wav/FNiralee2.wav,8,FNiralee2_8,ENG,29.3642,28.74,g,F,FNiralee,AGA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0386477,OTH,stimuli_raw/wav/Mrajesh1.wav,18,Mrajesh1_18,ENG,106.35,105.91054,t͡ʃʰ,M,Mrajesh,ATXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0974371,OTH,stimuli_raw/wav/FNiralee1.wav,16,FNiralee1_16,ENG,142.41555,141.90668,t͡ʃʰ,F,FNiralee,ATXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,ɡʱ,HIN,t_0491153,OTH,stimuli_raw/wav/FNiralee1.wav,25,FNiralee1_25,ENG,216.32702,215.872,d͡ʒ,F,FNiralee,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0384795,OTH,stimuli_raw/wav/Mrajesh1.wav,21,Mrajesh1_21,ENG,112.95,112.569,d͡ʒ,M,Mrajesh,ADXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0388305,OTH,stimuli_raw/wav/Mrajesh1.wav,22,Mrajesh1_22,ENG,116.38,115.97803,z,M,Mrajesh,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,35.80924,36.21,Mrajesh2_11,AGHA,11,M,ɡʱ,HIN,t_0970952,OTH,stimuli_raw/wav/FNiralee2.wav,22,FNiralee2_22,ENG,79.23749,78.7,z,F,FNiralee,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,ɡʱ,HIN,t_0490001,OTH,stimuli_raw/wav/FNiralee2.wav,43,FNiralee2_43,ENG,151.6,151.1213,tʰ,F,FNiralee,ATHA
OthTgt,Fsakshi,stimuli_raw/wav/Fsakshi1.wav,51.37,51.93,Fsakshi1_10,AGHA,10,F,ɡʱ,HIN,t_0006766,OTH,stimuli_raw/wav/Mnirbhay2.wav,43,Mnirbhay2_43,ENG,166.15,165.68,tʰ,M,Mnirbhay,ATHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0494742,OTH,stimuli_raw/wav/FNiralee2.wav,48,FNiralee2_48,ENG,165.19,164.70264,d,F,FNiralee,ADA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0870276,OTH,stimuli_raw/wav/Mrajesh2.wav,46,Mrajesh2_46,ENG,127.29,126.92789,d,M,Mrajesh,ADA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0495942,OTH,stimuli_raw/wav/FNiralee1.wav,52,FNiralee1_52,ENG,417.29986,416.87951,n,F,FNiralee,ANA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0870346,OTH,stimuli_raw/wav/Mrajesh2.wav,53,Mrajesh2_53,ENG,147.64,147.2,n,M,Mrajesh,ANA
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,62.66857,63.11956,Mnirbhay1_10,AGHA,10,M,ɡʱ,HIN,t_0733156,OTH,stimuli_raw/wav/Fsakshi2.wav,63,Fsakshi2_63,ENG,264.37,264,b,F,Fsakshi,ABA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0973435,OTH,stimuli_raw/wav/FNiralee2.wav,61,FNiralee2_61,ENG,209.03307,208.52112,b,F,FNiralee,ABA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,70.14459000000001,70.56,Mrajesh1_10,AGHA,10,M,ɡʱ,HIN,t_0492520,OTH,stimuli_raw/wav/FNiralee2.wav,70,FNiralee2_70,ENG,294.14,293.59,m,F,FNiralee,AMA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0386865,OTH,stimuli_raw/wav/Mrajesh1.wav,68,Mrajesh1_68,ENG,241.05,240.72,m,M,Mrajesh,AMA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0868736,OTH,stimuli_raw/wav/Mrajesh2.wav,70,Mrajesh2_70,ENG,191.54,191.09,j,M,Mrajesh,AJA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,70.14459000000001,70.56,Mrajesh1_10,AGHA,10,M,ɡʱ,HIN,t_0971125,OTH,stimuli_raw/wav/FNiralee2.wav,67,FNiralee2_67,ENG,238.51,238.07,j,F,FNiralee,AJA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0867934,OTH,stimuli_raw/wav/Mrajesh1.wav,73,Mrajesh1_73,ENG,254.83,254.44351,ɾ,M,Mrajesh,ARA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,37.54,37.94673,Mrajesh2_12,AGHA,12,M,ɡʱ,HIN,t_0975909,OTH,stimuli_raw/wav/FNiralee2.wav,75,FNiralee2_75,ENG,308.06,307.58,ɾ,F,FNiralee,ARA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0975915,OTH,stimuli_raw/wav/FNiralee2.wav,76,FNiralee2_76,ENG,311.56919,311.10414,l,F,FNiralee,ALA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,103.95576,104.46157,FNiralee1_10,AGHA,10,F,ɡʱ,HIN,t_0386143,OTH,stimuli_raw/wav/Mrajesh2.wav,77,Mrajesh2_77,ENG,207.72,207.35909,l,M,Mrajesh,ALA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,34.12889000000001,34.52,Mrajesh2_10,AGHA,10,M,ɡʱ,HIN,t_0972475,OTH,stimuli_raw/wav/FNiralee1.wav,83,FNiralee1_83,ENG,649.87823,649.4161,ʃ,F,FNiralee,AXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,48.25,48.88396,FNiralee2_12,AGHA,12,F,ɡʱ,HIN,t_0867189,OTH,stimuli_raw/wav/Mrajesh2.wav,84,Mrajesh2_84,ENG,227.29,226.96,ʃ,M,Mrajesh,AXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,ɡʱ,HIN,t_0389735,OTH,stimuli_raw/wav/Mrajesh2.wav,89,Mrajesh2_89,ENG,240.59,240.12,s,M,Mrajesh,ASA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,ɡʱ,HIN,t_0493866,OTH,stimuli_raw/wav/FNiralee1.wav,89,FNiralee1_89,ENG,696.60946,696.1034,s,F,FNiralee,ASA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,108.19187,108.69767,FNiralee1_12,AGHA,12,F,ɡʱ,HIN,t_0388935,OTH,stimuli_raw/wav/Mrajesh1.wav,92,Mrajesh1_92,ENG,306.58,306.15,ɦ,M,Mrajesh,AHHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,71.9268,72.34,Mrajesh1_11,AGHA,11,M,ɡʱ,HIN,t_0496241,OTH,stimuli_raw/wav/FNiralee1.wav,92,FNiralee1_92,ENG,713.63019,713.12009,ɦ,F,FNiralee,AHHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0499624,OTH,stimuli_raw/wav/FNiralee2.wav,10,FNiralee2_10,HIN,43.52451,42.97959,ɡʱ,F,FNiralee,AGHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0121809,OTH,stimuli_raw/wav/Fsakshi1.wav,11,Fsakshi1_11,HIN,54.25,53.77,ɡʱ,F,Fsakshi,AGHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0390410,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,d͡ʒʱ,M,Mrajesh,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,104.15402,104.55,Mrajesh1_17,ATXHA,17,M,t͡ʃʰ,ENG,t_0499661,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,d͡ʒʱ,F,FNiralee,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,t͡ʃʰ,ENG,t_0391562,OTH,stimuli_raw/wav/Mrajesh2.wav,33,Mrajesh2_33,HIN,93.2,92.80223,ʈʰ,M,Mrajesh,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,102.34576,102.75,Mrajesh1_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0497608,OTH,stimuli_raw/wav/FNiralee1.wav,33,FNiralee1_33,HIN,261.06865,260.56219,ʈʰ,F,FNiralee,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0500418,OTH,stimuli_raw/wav/FNiralee1.wav,35,FNiralee1_35,HIN,278.81684,278.36311,ɖ,F,FNiralee,ADRA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,t͡ʃʰ,ENG,t_0870976,OTH,stimuli_raw/wav/Mrajesh1.wav,35,Mrajesh1_35,HIN,147.63,147.26092,ɖ,M,Mrajesh,ADRA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,65.87,66.37063,FNiralee2_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0872085,OTH,stimuli_raw/wav/Mrajesh1.wav,38,Mrajesh1_38,HIN,154.69,154.30132,ɖʱ,M,Mrajesh,ADRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0980781,OTH,stimuli_raw/wav/FNiralee2.wav,39,FNiralee2_39,HIN,137.75,137.22415,ɖʱ,F,FNiralee,ADRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.17363,Mrajesh2_16,ATXHA,16,M,t͡ʃʰ,ENG,t_0497710,OTH,stimuli_raw/wav/FNiralee1.wav,50,FNiralee1_50,HIN,399.89415,399.4068,dʱ,F,FNiralee,ADHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,65.87,66.37063,FNiralee2_18,ATXHA,18,F,t͡ʃʰ,ENG,t_0873723,OTH,stimuli_raw/wav/Mrajesh2.wav,49,Mrajesh2_49,HIN,138.28,137.93788,dʱ,M,Mrajesh,ADHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t͡ʃʰ,ENG,t_0500526,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,bʱ,F,FNiralee,ABHA
