phone_1,phone_2,language_1,AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,sex_2,speaker_2,word_2,distance
ɖ,tʰ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,100.21526,100.55,Mrajesh2_36,ADRA,36,M,t_1009020,OTH,stimuli_raw/wav/FNiralee2.wav,43,FNiralee2_43,ENG,151.6,151.1213,F,FNiralee,ATHA,0.2970091958670754
ɖʱ,d,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,132.37637,132.9209,FNiralee2_37,ADRHA,37,F,t_0899569,OTH,stimuli_raw/wav/Mrajesh1.wav,46,Mrajesh1_46,ENG,180.13,179.71,M,Mrajesh,ADA,0.2869426374552908
ɖʱ,n,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,152.43025,152.86,Mrajesh1_37,ADRHA,37,M,t_0532783,OTH,stimuli_raw/wav/FNiralee2.wav,52,FNiralee2_52,ENG,183.07,182.63703,F,FNiralee,ANA,0.3251128371499246
ɖʱ,t͡ʃʰ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,156.13224,156.52,Mrajesh1_39,ADRHA,39,M,t_1013598,OTH,stimuli_raw/wav/FNiralee2.wav,17,FNiralee2_17,ENG,64.0105,63.48,F,FNiralee,ATXHA,0.3143625457873572
d͡ʒ,ɳ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631000000001,111.19,Mrajesh1_20,ADXA,20,M,t_0982362,OTH,stimuli_raw/wav/FNiralee2.wav,108,FNiralee2_108,HIN,409.81447000000003,409.34166,F,FNiralee,ANRA,0.3266079062583139
d͡ʒ,ɽ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,t_0394176,OTH,stimuli_raw/wav/Mrajesh2.wav,105,Mrajesh2_105,HIN,281.60483999999997,281.28485,M,Mrajesh,ARTA,0.37456153462177316
d͡ʒ,ʈʰ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,69.84,70.31638000000001,FNiralee2_19,ADXA,19,F,t_0395005,OTH,stimuli_raw/wav/Mrajesh2.wav,32,Mrajesh2_32,HIN,91.36,90.98209,M,Mrajesh,ATRHA,0.3303773599324076
d͡ʒ,bʱ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631000000001,111.19,Mrajesh1_20,ADXA,20,M,t_0984481,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,F,FNiralee,ABHA,0.3260340878676013
d͡ʒ,ɖʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,215.872,216.32702,FNiralee1_25,ADXA,25,F,t_0874255,OTH,stimuli_raw/wav/Mrajesh1.wav,38,Mrajesh1_38,HIN,154.69,154.30132,M,Mrajesh,ADRHA,0.3094128526994385
d͡ʒ,d͡ʒʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,160.07458,160.54616000000001,FNiralee1_19,ADXA,19,F,t_0874063,OTH,stimuli_raw/wav/Mrajesh1.wav,26,Mrajesh1_26,HIN,125.18796,124.77548999999999,M,Mrajesh,ADXHA,0.2482640255545099
d͡ʒʱ,ʃ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,t_0992227,OTH,stimuli_raw/wav/FNiralee1.wav,83,FNiralee1_83,ENG,649.87823,649.4161,F,FNiralee,AXA,0.26935046489405323
d͡ʒʱ,ɾ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,t_0401878,OTH,stimuli_raw/wav/Mrajesh1.wav,73,Mrajesh1_73,ENG,254.83,254.44351,M,Mrajesh,ARA,0.3261117268522852
d͡ʒʱ,b,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,t_0883474,OTH,stimuli_raw/wav/Mrajesh2.wav,63,Mrajesh2_63,ENG,172.87,172.52456,M,Mrajesh,ABA,0.3347193241504962
d͡ʒʱ,g,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,t_0400710,OTH,stimuli_raw/wav/Mrajesh2.wav,8,Mrajesh2_8,ENG,28.97,28.58212,M,Mrajesh,AGA,0.29550469215997976
d͡ʒʱ,j,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,t_0514332,OTH,stimuli_raw/wav/FNiralee2.wav,69,FNiralee2_69,ENG,243.19,242.71,F,FNiralee,AJA,0.31714622833319067
d͡ʒʱ,m,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,t_0992084,OTH,stimuli_raw/wav/FNiralee1.wav,67,FNiralee1_67,ENG,523.88923,523.48494,F,FNiralee,AMA,0.3492918968254784
d͡ʒʱ,s,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,t_0402735,OTH,stimuli_raw/wav/Mrajesh2.wav,88,Mrajesh2_88,ENG,238.87,238.46441000000002,M,Mrajesh,ASA,0.3176038839134415
g,ʈʰ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,90.87186,91.33874,FNiralee1_9,AGA,9,F,t_0864606,OTH,stimuli_raw/wav/Mrajesh1.wav,31,Mrajesh1_31,HIN,138.11,137.67462,M,Mrajesh,ATRHA,0.3349042359656956
g,ɖ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,57.22747,57.630109999999995,Mrajesh1_9,AGA,9,M,t_0485766,OTH,stimuli_raw/wav/FNiralee2.wav,35,FNiralee2_35,HIN,126.6761,126.16475,F,FNiralee,ADRA,0.2565098948770856
g,ɖʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,86.82,87.28907,FNiralee1_7,AGA,7,F,t_0383227,OTH,stimuli_raw/wav/Mrajesh2.wav,38,Mrajesh2_38,HIN,105.91,105.49903,M,Mrajesh,ADRHA,0.30825541199256157
j,ɳ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,250.59,250.91,Mrajesh1_72,AJA,72,M,t_1060746,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46443999999997,406.98305,F,FNiralee,ANRA,0.29932022294630845
j,ɽʱ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,191.09,191.54,Mrajesh2_70,AJA,70,M,t_1061374,OTH,stimuli_raw/wav/FNiralee1.wav,105,FNiralee1_105,HIN,892.98555,892.5444,F,FNiralee,ARTHA,0.28726163739825805
kʰ,ɳ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,t_0860735,OTH,stimuli_raw/wav/Mrajesh1.wav,106,Mrajesh1_106,HIN,344.54976,344.12769,M,Mrajesh,ANRA,0.35407539730831383
kʰ,ɡʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,35.21,35.69,Mrajesh1_4,AKHA,4,M,t_0965257,OTH,stimuli_raw/wav/FNiralee2.wav,12,FNiralee2_12,HIN,48.883959999999995,48.25,F,FNiralee,AGHA,0.2807639268324463
kʰ,bʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,t_0859511,OTH,stimuli_raw/wav/Mrajesh1.wav,64,Mrajesh1_64,HIN,230.76,230.39151,M,Mrajesh,ABHA,0.2916498114040562
kʰ,dʱ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,19.21365,19.62,Mrajesh2_4,AKHA,4,M,t_0481666,OTH,stimuli_raw/wav/FNiralee2.wav,50,FNiralee2_50,HIN,176.65,176.12967,F,FNiralee,ADHA,0.3207738318149194
kʰ,ɖʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,65.94037,66.46534,FNiralee1_5,AKHA,5,F,t_0861041,OTH,stimuli_raw/wav/Mrajesh2.wav,39,Mrajesh2_39,HIN,107.66,107.24923000000001,M,Mrajesh,ADRHA,0.29312552326850594
kʰ,d͡ʒʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,37.05,37.47,Mrajesh1_5,AKHA,5,M,t_0482897,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,F,FNiralee,ADXHA,0.2789009174560277
l,ɳ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,207.35908999999998,207.72,Mrajesh2_77,ALA,77,M,t_0580814,OTH,stimuli_raw/wav/FNiralee2.wav,107,FNiralee2_107,HIN,407.46443999999997,406.98305,F,FNiralee,ANRA,0.24136633876733515
l,ɽʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,t_0454443,OTH,stimuli_raw/wav/Mrajesh1.wav,100,Mrajesh1_100,HIN,327.33848,326.93403,M,Mrajesh,ARTHA,0.32656122322583003
l,bʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,311.10414,311.56919,FNiralee2_76,ALA,76,F,t_0453892,OTH,stimuli_raw/wav/Mrajesh2.wav,66,Mrajesh2_66,HIN,180.53,180.16218,M,Mrajesh,ABHA,0.36485773846324887
l,ɖ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,t_0454767,OTH,stimuli_raw/wav/Mrajesh2.wav,34,Mrajesh2_34,HIN,97.08,96.7017,M,Mrajesh,ADRA,0.2878075219981223
l,ɖʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,t_0454317,OTH,stimuli_raw/wav/Mrajesh1.wav,39,Mrajesh1_39,HIN,156.52,156.13224,M,Mrajesh,ADRHA,0.3296336519886807
l,d͡ʒʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,609.55502,610.0154,FNiralee1_78,ALA,78,F,t_0453597,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,M,Mrajesh,ADXHA,0.35195482810690565
m,ɽʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,240.72,241.05,Mrajesh1_68,AMA,68,M,t_1056497,OTH,stimuli_raw/wav/FNiralee2.wav,101,FNiralee2_101,HIN,388.05287000000004,387.58306,F,FNiralee,ARTHA,0.3390533681859834
m,ɖʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,298.81,299.43,FNiralee2_72,AMA,72,F,t_0924633,OTH,stimuli_raw/wav/Mrajesh1.wav,37,Mrajesh1_37,HIN,152.86,152.43025,M,Mrajesh,ADRHA,0.3372653993644696
n,ɳ,ENG,TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,t_0673861,OTH,stimuli_raw/wav/Mnirbhay1.wav,108,Mnirbhay1_108,HIN,764.31886,763.84005,M,Mnirbhay,ANRA,0.3590171004850122
n,ɡʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,t_0912619,OTH,stimuli_raw/wav/Mrajesh1.wav,12,Mrajesh1_12,HIN,74.05,73.69,M,Mrajesh,AGHA,0.31710504286719393
n,dʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,t_0431874,OTH,stimuli_raw/wav/Mrajesh1.wav,50,Mrajesh1_50,HIN,193.08,192.64545,M,Mrajesh,ADHA,0.297257956489427
n,ɖ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,t_0434429,OTH,stimuli_raw/wav/Mrajesh2.wav,35,Mrajesh2_35,HIN,98.85,98.4695,M,Mrajesh,ADRA,0.2879743862604418
n,d͡ʒʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,t_0432187,OTH,stimuli_raw/wav/Mrajesh2.wav,25,Mrajesh2_25,HIN,74.9988,74.65066,M,Mrajesh,ADXHA,0.3350443934585853
s,ɳ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,696.1034,696.60946,FNiralee1_89,ASA,89,F,t_0461498,OTH,stimuli_raw/wav/Mrajesh2.wav,108,Mrajesh2_108,HIN,288.00268,287.62501000000003,M,Mrajesh,ANRA,0.3267532275158896
s,ʈʰ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,297.06056,297.46,Mrajesh1_88,ASA,88,M,t_0592375,OTH,stimuli_raw/wav/FNiralee1.wav,32,FNiralee1_32,HIN,258.87049,258.39535,F,FNiralee,ATRHA,0.3130688383331574
s,bʱ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,352.67105,353.17863,FNiralee2_90,ASA,90,F,t_0943335,OTH,stimuli_raw/wav/Mrajesh2.wav,64,Mrajesh2_64,HIN,176.98,176.5892,M,Mrajesh,ABHA,0.3620615482423352
s,dʱ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,238.46441000000002,238.87,Mrajesh2_88,ASA,88,M,t_1077322,OTH,stimuli_raw/wav/FNiralee2.wav,50,FNiralee2_50,HIN,176.65,176.12967,F,FNiralee,ADHA,0.3426188814397043
s,ɖ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,698.36577,698.8122900000003,FNiralee1_90,ASA,90,F,t_0943200,OTH,stimuli_raw/wav/Mrajesh2.wav,35,Mrajesh2_35,HIN,98.85,98.4695,M,Mrajesh,ADRA,0.3321952201733283
s,ɖʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,298.82232,299.19,Mrajesh1_89,ASA,89,M,t_1077281,OTH,stimuli_raw/wav/FNiralee2.wav,38,FNiralee2_38,HIN,135.24376,134.74537,F,FNiralee,ADRHA,0.33329750184881873
tʰ,ɽ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,122.7473,123.14,Mrajesh2_45,ATHA,45,M,t_0540975,OTH,stimuli_raw/wav/FNiralee1.wav,107,FNiralee1_107,HIN,907.41752,906.99719,F,FNiralee,ARTA,0.35358553962426637
tʰ,dʱ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,153.30776,153.79,FNiralee2_44,ATHA,44,F,t_0903908,OTH,stimuli_raw/wav/Mrajesh2.wav,50,Mrajesh2_50,HIN,140.11,139.80311,M,Mrajesh,ADHA,0.2849266798622314
tʰ,ɖʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,120.94246000000001,121.36,Mrajesh2_44,ATHA,44,M,t_1021811,OTH,stimuli_raw/wav/FNiralee1.wav,38,FNiralee1_38,HIN,298.35,297.88,F,FNiralee,ADRHA,0.29983079946058994
tʰ,d͡ʒʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,122.7473,123.14,Mrajesh2_45,ATHA,45,M,t_1019652,OTH,stimuli_raw/wav/FNiralee2.wav,27,FNiralee2_27,HIN,98.82,98.26682,F,FNiralee,ADXHA,0.2760521060367232
t͡ʃʰ,ɽ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.173629999999996,Mrajesh2_16,ATXHA,16,M,t_0980899,OTH,stimuli_raw/wav/FNiralee2.wav,104,FNiralee2_104,HIN,399.37433,398.96571,F,FNiralee,ARTA,0.383774222024468
t͡ʃʰ,ɽʱ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,48.77009,49.173629999999996,Mrajesh2_16,ATXHA,16,M,t_0981535,OTH,stimuli_raw/wav/FNiralee1.wav,103,FNiralee1_103,HIN,888.3824800000001,887.9046599999999,F,FNiralee,ARTHA,0.36792926366647266
t͡ʃʰ,bʱ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,105.91054,106.35,Mrajesh1_18,ATXHA,18,M,t_0500526,OTH,stimuli_raw/wav/FNiralee1.wav,65,FNiralee1_65,HIN,497.37098,496.92613,F,FNiralee,ABHA,0.3279321123275992
t͡ʃʰ,ɖ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,t_0870976,OTH,stimuli_raw/wav/Mrajesh1.wav,35,Mrajesh1_35,HIN,147.63,147.26092,M,Mrajesh,ADRA,0.31959356822778523
t͡ʃʰ,d͡ʒʱ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,104.15401999999999,104.55,Mrajesh1_17,ATXHA,17,M,t_0499661,OTH,stimuli_raw/wav/FNiralee2.wav,25,FNiralee2_25,HIN,94.09103,93.5,F,FNiralee,ADXHA,0.2178271099620023
ɳ,ɳ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,409.34166,409.81446999999997,FNiralee2_108,ANRA,108,F,t_0480894,TGT,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,M,Mnirbhay,ANRA,0.24288797418725494
ɳ,ɳ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,285.91694,286.28,Mrajesh2_107,ANRA,107,M,t_0617450,TGT,stimuli_raw/wav/Fbhavya2.wav,108,Fbhavya2_108,HIN,308.97085,308.63,F,Fbhavya,ANRA,0.25889640003203274
ɳ,ɳ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,924.6169800000001,925.04307,FNiralee1_110,ANRA,110,F,t_0476258,TGT,stimuli_raw/wav/Mnirbhay2.wav,106,Mnirbhay2_106,HIN,430.27,429.85,M,Mnirbhay,ANRA,0.23881974977364281
ɳ,ɳ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,926.789,927.2306800000001,FNiralee1_111,ANRA,111,F,t_0481155,TGT,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,M,Mnirbhay,ANRA,0.23993643378991908
ɳ,ɳ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,285.91694,286.28,Mrajesh2_107,ANRA,107,M,t_0611678,TGT,stimuli_raw/wav/Fbhavya2.wav,106,Fbhavya2_106,HIN,304.53,304.18,F,Fbhavya,ANRA,0.2711642117413201
ɳ,ɳ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,924.6169800000001,925.04307,FNiralee1_110,ANRA,110,F,t_0480524,TGT,stimuli_raw/wav/Mnirbhay2.wav,108,Mnirbhay2_108,HIN,437.17,436.76,M,Mnirbhay,ANRA,0.23482442192763345
ɽ,ɽ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,281.28485,281.60483999999997,Mrajesh2_105,ARTA,105,M,t_0604455,TGT,stimuli_raw/wav/Fbhavya2.wav,103,Fbhavya2_103,HIN,296.32972,295.981,F,Fbhavya,ARTA,0.2518679973092139
ɽ,ɽ,HIN,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,909.12643,909.5418199999999,FNiralee1_108,ARTA,108,F,t_0952416,TGT,stimuli_raw/wav/Mnirbhay1.wav,103,Mnirbhay1_103,HIN,738.40035,737.92155,M,Mnirbhay,ARTA,0.2778813750965862
ɽ,ɽ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,396.54195,396.95617000000004,FNiralee2_103,ARTA,103,F,t_0473512,TGT,stimuli_raw/wav/Mnirbhay2.wav,104,Mnirbhay2_104,HIN,421.3,420.83,M,Mnirbhay,ARTA,0.29977964635811
ɽ,ɽ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,338.33398,338.69898,Mrajesh1_104,ARTA,104,M,t_0609164,TGT,stimuli_raw/wav/Fbhavya2.wav,105,Fbhavya2_105,HIN,300.28,299.97,F,Fbhavya,ARTA,0.25243220242180964
ɽ,ɽ,HIN,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,279.4325,279.82,Mrajesh2_104,ARTA,104,M,t_0604298,TGT,stimuli_raw/wav/Fbhavya2.wav,103,Fbhavya2_103,HIN,296.32972,295.981,F,Fbhavya,ARTA,0.2685102000012627
ɽ,ɽ,HIN,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,277.64776,278.03,Mrajesh2_103,ARTA,103,M,t_1094818,TGT,stimuli_raw/wav/Fbhavya1.wav,108,Fbhavya1_108,HIN,671.87432,671.53524,F,Fbhavya,ARTA,0.21840461682580686
ɦ,ɦ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,357.27,357.75,FNiralee2_91,AHHA,91,F,t_0944701,TGT,stimuli_raw/wav/Mnirbhay1.wav,92,Mnirbhay1_92,ENG,653.42809,652.91246,M,Mnirbhay,AHHA,0.22293973255658694
ɦ,ɦ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,t_0595203,TGT,stimuli_raw/wav/Fbhavya2.wav,92,Fbhavya2_92,ENG,266.83819,266.47,F,Fbhavya,AHHA,0.21367269116882134
ɦ,ɦ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,710.88793,711.3706900000003,FNiralee1_91,AHHA,91,F,t_0943702,TGT,stimuli_raw/wav/Mnirbhay1.wav,91,Mnirbhay1_91,ENG,650.86833,650.3895200000001,M,Mnirbhay,AHHA,0.21255209473036515
ɦ,ɦ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,306.15,306.58,Mrajesh1_92,AHHA,92,M,t_1078841,TGT,stimuli_raw/wav/Fbhavya1.wav,94,Fbhavya1_94,ENG,597.8620900000001,597.50397,F,Fbhavya,AHHA,0.2379955384142361
ɦ,ɦ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,248.4702,248.84,Mrajesh2_93,AHHA,93,M,t_1082220,TGT,stimuli_raw/wav/Fbhavya1.wav,96,Fbhavya1_96,ENG,601.67,601.31716,F,Fbhavya,AHHA,0.18847441232666126
ɦ,ɦ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,362.16167,362.66,FNiralee2_93,AHHA,93,F,t_0464460,TGT,stimuli_raw/wav/Mnirbhay2.wav,92,Mnirbhay2_92,ENG,367.46,367.06,M,Mnirbhay,AHHA,0.24859927730701997
ʃ,ʃ,ENG,OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,t_0585680,TGT,stimuli_raw/wav/Fbhavya2.wav,82,Fbhavya2_82,ENG,241.95726000000002,241.57,F,Fbhavya,AXA,0.2103300566866898
ʃ,ʃ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,333.35,333.84978,FNiralee2_83,AXA,83,F,t_0938186,TGT,stimuli_raw/wav/Mnirbhay1.wav,82,Mnirbhay1_82,ENG,580.7,580.21326,M,Mnirbhay,AXA,0.222825781934564
ʃ,ʃ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,t_1070213,TGT,stimuli_raw/wav/Fbhavya1.wav,85,Fbhavya1_85,ENG,549.7970799999999,549.42038,F,Fbhavya,AXA,0.22871063849152654
ʃ,ʃ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,t_0585464,TGT,stimuli_raw/wav/Fbhavya2.wav,82,Fbhavya2_82,ENG,241.95726000000002,241.57,F,Fbhavya,AXA,0.2103300566866898
ʃ,ʃ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,651.74198,652.41868,FNiralee1_84,AXA,84,F,t_0939150,TGT,stimuli_raw/wav/Mnirbhay1.wav,83,Mnirbhay1_83,ENG,583.55602,583.11,M,Mnirbhay,AXA,0.24121237363445563
ʃ,ʃ,ENG,TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,330.92,331.40632,FNiralee2_82,AXA,82,F,t_0458086,TGT,stimuli_raw/wav/Mnirbhay2.wav,83,Mnirbhay2_83,ENG,331.11,330.72,M,Mnirbhay,AXA,0.17714046523866445
ɾ,ɾ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,258.25719,258.6,Mrajesh1_75,ARA,75,M,t_0579153,TGT,stimuli_raw/wav/Fbhavya2.wav,75,Fbhavya2_75,ENG,220.94,220.6,F,Fbhavya,ARA,0.2341483272798411
ɾ,ɾ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,201.97492,202.32,Mrajesh2_75,ARA,75,M,t_0577935,TGT,stimuli_raw/wav/Fbhavya2.wav,74,Fbhavya2_74,ENG,219.03,218.69,F,Fbhavya,ARA,0.21783894253493166
ɾ,ɾ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,302.62,303.08,FNiralee2_73,ARA,73,F,t_0449878,TGT,stimuli_raw/wav/Mnirbhay2.wav,73,Mnirbhay2_73,ENG,289.3,288.87,M,Mnirbhay,ARA,0.19391715996852624
ɾ,ɾ,ENG,TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,254.44351,254.83,Mrajesh1_73,ARA,73,M,t_0578407,TGT,stimuli_raw/wav/Fbhavya2.wav,74,Fbhavya2_74,ENG,219.03,218.69,F,Fbhavya,ARA,0.2408694823274461
ɾ,ɾ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,307.58,308.06,FNiralee2_75,ARA,75,F,t_0932103,TGT,stimuli_raw/wav/Mnirbhay1.wav,74,Mnirbhay1_74,ENG,516.96,516.58,M,Mnirbhay,ARA,0.1916740356596417
ɾ,ɾ,ENG,OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,305.1463,305.5354200000001,FNiralee2_74,ARA,74,F,t_0932696,TGT,stimuli_raw/wav/Mnirbhay1.wav,74,Mnirbhay1_74,ENG,516.96,516.58,M,Mnirbhay,ARA,0.23225372908021016
ʈʰ,ʈʰ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,258.39535,258.87049,FNiralee1_32,ATRHA,32,F,t_0405458,TGT,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,M,Mnirbhay,ATRHA,0.19618492870117038
ʈʰ,ʈʰ,HIN,TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,t_0407383,TGT,stimuli_raw/wav/Mnirbhay2.wav,32,Mnirbhay2_32,HIN,123.68,123.11,M,Mnirbhay,ATRHA,0.21799595282227122
