AB_Order,phone_TGT,phone_OTH,speaker_TGT,speaker_OTH,speaker_X,file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,interval_TGT,sex_TGT,language_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,interval_OTH,sex_OTH,language_OTH,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id
TgtOth,z,ɽ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,84.55,85.06,Mnirbhay2_23,AZA,23,M,ENG,stimuli_raw/wav/Mrajesh1.wav,336.57115,336.99044,Mrajesh1_103,ARTA,103,M,HIN,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0398205
OthTgt,z,ɽ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,170.38181,170.79595,Fbhavya1_22,AZA,22,F,ENG,stimuli_raw/wav/FNiralee1.wav,904.87257,905.29323,FNiralee1_106,ARTA,106,F,HIN,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0987487
TgtOth,z,ɳ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,174.79101,175.15,Fbhavya1_24,AZA,24,F,ENG,stimuli_raw/wav/FNiralee2.wav,406.98305,407.46444,FNiralee2_107,ANRA,107,F,HIN,stimuli_raw/wav/Mrajesh1.wav,119.53255,119.95,Mrajesh1_24,AZA,24,M,z,ENG,t_0989631
OthTgt,z,ɳ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,84.55,85.06,Mnirbhay2_23,AZA,23,M,ENG,stimuli_raw/wav/Mrajesh1.wav,347.74609,348.0846200000001,Mrajesh1_108,ANRA,108,M,HIN,stimuli_raw/wav/FNiralee1.wav,186.71964,187.2242,FNiralee1_22,AZA,22,F,z,ENG,t_0398302
TgtOth,d͡ʒʱ,kʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,195.16689,195.58,Fbhavya1_26,ADXHA,26,F,HIN,stimuli_raw/wav/FNiralee1.wav,63.85806,64.39471,FNiralee1_4,AKHA,4,F,ENG,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0993904
OthTgt,d͡ʒʱ,kʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,166.78,167.27,Mnirbhay1_25,ADXHA,25,M,HIN,stimuli_raw/wav/Mrajesh1.wav,38.74864,39.21422000000001,Mrajesh1_6,AKHA,6,M,ENG,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0880925
TgtOth,d͡ʒʱ,g,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,97.37,97.87,Mnirbhay2_25,ADXHA,25,M,HIN,stimuli_raw/wav/Mrajesh2.wav,28.58212,28.97,Mrajesh2_8,AGA,8,M,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0400710
OthTgt,d͡ʒʱ,g,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,195.16689,195.58,Fbhavya1_26,ADXHA,26,F,HIN,stimuli_raw/wav/FNiralee1.wav,86.82,87.28907,FNiralee1_7,AGA,7,F,ENG,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0993938
TgtOth,d͡ʒʱ,t͡ʃʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,ENG,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0991836
OthTgt,d͡ʒʱ,t͡ʃʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,HIN,stimuli_raw/wav/Mrajesh1.wav,104.15402,104.55,Mrajesh1_17,ATXHA,17,M,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0402930
TgtOth,d͡ʒʱ,d͡ʒ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee1.wav,215.872,216.32702,FNiralee1_25,ADXA,25,F,ENG,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0991923
OthTgt,d͡ʒʱ,d͡ʒ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,97.37,97.87,Mnirbhay2_25,ADXHA,25,M,HIN,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0400138
TgtOth,d͡ʒʱ,z,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,85.85,86.24671,Fbhavya2_27,ADXHA,27,F,HIN,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,ENG,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0514145
OthTgt,d͡ʒʱ,z,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,97.37,97.87,Mnirbhay2_25,ADXHA,25,M,HIN,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,ENG,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0400829
TgtOth,d͡ʒʱ,tʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,83.87,84.27825,Fbhavya2_26,ADXHA,26,F,HIN,stimuli_raw/wav/FNiralee2.wav,151.1213,151.6,FNiralee2_43,ATHA,43,F,ENG,stimuli_raw/wav/Mrajesh1.wav,124.77549,125.18796,Mrajesh1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0512026
OthTgt,d͡ʒʱ,tʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,168.79,169.23984,Mnirbhay1_26,ADXHA,26,M,HIN,stimuli_raw/wav/Mrajesh1.wav,168.15444,168.54,Mrajesh1_43,ATHA,43,M,ENG,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0882590
TgtOth,d͡ʒʱ,d,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi1.wav,101.56,101.99,Fsakshi1_26,ADXHA,26,F,HIN,stimuli_raw/wav/FNiralee1.wav,372.64645,373.15218,FNiralee1_46,ADA,46,F,ENG,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_1135574
OthTgt,d͡ʒʱ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee1.wav,376.87997,377.41,FNiralee1_48,ADA,48,F,ENG,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0992011
TgtOth,d͡ʒʱ,n,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,166.78,167.27,Mnirbhay1_25,ADXHA,25,M,HIN,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,ENG,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0881975
OthTgt,d͡ʒʱ,n,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,195.16689,195.58,Fbhavya1_26,ADXHA,26,F,HIN,stimuli_raw/wav/FNiralee1.wav,421.11981,421.58,FNiralee1_54,ANA,54,F,ENG,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0994190
TgtOth,d͡ʒʱ,b,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,168.79,169.23984,Mnirbhay1_26,ADXHA,26,M,HIN,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0883474
OthTgt,d͡ʒʱ,b,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,85.85,86.24671,Fbhavya2_27,ADXHA,27,F,HIN,stimuli_raw/wav/FNiralee1.wav,479.04454,479.54849,FNiralee1_63,ABA,63,F,ENG,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0515388
TgtOth,d͡ʒʱ,m,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee1.wav,523.48494,523.88923,FNiralee1_67,AMA,67,F,ENG,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0992084
OthTgt,d͡ʒʱ,m,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,100.57,101.06,Mnirbhay2_26,ADXHA,26,M,HIN,stimuli_raw/wav/Mrajesh1.wav,238.8,239.16,Mrajesh1_67,AMA,67,M,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0401788
TgtOth,d͡ʒʱ,j,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,97.37,97.87,Mnirbhay2_25,ADXHA,25,M,HIN,stimuli_raw/wav/Mrajesh1.wav,248.7164,249.08499,Mrajesh1_71,AJA,71,M,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0400395
OthTgt,d͡ʒʱ,j,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,85.85,86.24671,Fbhavya2_27,ADXHA,27,F,HIN,stimuli_raw/wav/FNiralee2.wav,242.71,243.19,FNiralee2_69,AJA,69,F,ENG,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0514332
TgtOth,d͡ʒʱ,ɾ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,100.57,101.06,Mnirbhay2_26,ADXHA,26,M,HIN,stimuli_raw/wav/Mrajesh1.wav,254.44351,254.83,Mrajesh1_73,ARA,73,M,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0401878
OthTgt,d͡ʒʱ,ɾ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,85.85,86.24671,Fbhavya2_27,ADXHA,27,F,HIN,stimuli_raw/wav/FNiralee1.wav,587.54402,588.01231,FNiralee1_73,ARA,73,F,ENG,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0515459
TgtOth,d͡ʒʱ,l,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee1.wav,607.44483,607.8731799999998,FNiralee1_77,ALA,77,F,ENG,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0992199
OthTgt,d͡ʒʱ,l,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,103.9,104.36,Mnirbhay2_27,ADXHA,27,M,HIN,stimuli_raw/wav/Mrajesh1.wav,267.46272,267.83,Mrajesh1_78,ALA,78,M,ENG,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0403409
TgtOth,d͡ʒʱ,ʃ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,170.7166,171.28,Mnirbhay1_27,ADXHA,27,M,HIN,stimuli_raw/wav/Mrajesh1.wav,285.24808,285.64,Mrajesh1_84,AXA,84,M,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0884434
OthTgt,d͡ʒʱ,ʃ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee1.wav,649.4161,649.87823,FNiralee1_83,AXA,83,F,ENG,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0992227
TgtOth,d͡ʒʱ,s,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,100.57,101.06,Mnirbhay2_26,ADXHA,26,M,HIN,stimuli_raw/wav/Mrajesh2.wav,238.46441,238.87,Mrajesh2_88,ASA,88,M,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0402735
OthTgt,d͡ʒʱ,s,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,83.87,84.27825,Fbhavya2_26,ADXHA,26,F,HIN,stimuli_raw/wav/FNiralee2.wav,350.17028,350.62834,FNiralee2_89,ASA,89,F,ENG,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0512341
TgtOth,d͡ʒʱ,ɦ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,193.03361,193.47174,Fbhavya1_25,ADXHA,25,F,HIN,stimuli_raw/wav/FNiralee2.wav,359.61024,360.1,FNiralee2_92,AHHA,92,F,ENG,stimuli_raw/wav/Mrajesh1.wav,124.77549,125.18796,Mrajesh1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0991203
OthTgt,d͡ʒʱ,ɦ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,168.79,169.23984,Mnirbhay1_26,ADXHA,26,M,HIN,stimuli_raw/wav/Mrajesh1.wav,304.3652600000001,304.73,Mrajesh1_91,AHHA,91,M,ENG,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0883041
TgtOth,ʈʰ,kʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,102.11446,102.51782,Fbhavya2_33,ATRHA,33,F,HIN,stimuli_raw/wav/FNiralee1.wav,68.05502,68.55116,FNiralee1_6,AKHA,6,F,ENG,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0522013
OthTgt,ʈʰ,kʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,214.24,214.68,Mnirbhay1_33,ATRHA,33,M,HIN,stimuli_raw/wav/Mrajesh2.wav,19.21365,19.62,Mrajesh2_4,AKHA,4,M,ENG,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,ʈʰ,HIN,t_0889642
TgtOth,ʈʰ,g,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,HIN,stimuli_raw/wav/Mrajesh1.wav,55.35,55.77,Mrajesh1_8,AGA,8,M,ENG,stimuli_raw/wav/FNiralee1.wav,260.56219,261.06865,FNiralee1_33,ATRHA,33,F,ʈʰ,HIN,t_0404361
OthTgt,ʈʰ,g,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,230.94251,231.31,Fbhavya1_32,ATRHA,32,F,HIN,stimuli_raw/wav/FNiralee1.wav,88.84195,89.3136,FNiralee1_8,AGA,8,F,ENG,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_1000673
TgtOth,ʈʰ,t͡ʃʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,HIN,stimuli_raw/wav/Mrajesh2.wav,52.23788,52.59264,Mrajesh2_18,ATXHA,18,M,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0405305
OthTgt,ʈʰ,t͡ʃʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,232.99,233.38,Fbhavya1_33,ATRHA,33,F,HIN,stimuli_raw/wav/FNiralee1.wav,141.90668,142.41555,FNiralee1_16,ATXHA,16,F,ENG,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_1003037
TgtOth,ʈʰ,d͡ʒ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,229.0929,229.46573,Fbhavya1_31,ATRHA,31,F,HIN,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,ENG,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0998422
OthTgt,ʈʰ,d͡ʒ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,214.24,214.68,Mnirbhay1_33,ATRHA,33,M,HIN,stimuli_raw/wav/Mrajesh2.wav,56.541880000000006,56.920730000000006,Mrajesh2_19,ADXA,19,M,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889796
TgtOth,ʈʰ,z,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,212.14,212.59,Mnirbhay1_32,ATRHA,32,M,HIN,stimuli_raw/wav/Mrajesh2.wav,67.66686,68.05261,Mrajesh2_24,AZA,24,M,ENG,stimuli_raw/wav/FNiralee2.wav,119.82004,120.37226,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0888141
OthTgt,ʈʰ,z,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,97.68,98.07542,Fbhavya2_31,ATRHA,31,F,HIN,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,ENG,stimuli_raw/wav/Mrajesh2.wav,92.80223,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0516303
TgtOth,ʈʰ,tʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,120.04,120.54,Mnirbhay2_31,ATRHA,31,M,HIN,stimuli_raw/wav/Mrajesh2.wav,120.94246,121.36,Mrajesh2_44,ATHA,44,M,ENG,stimuli_raw/wav/FNiralee1.wav,258.39535,258.87049,FNiralee1_32,ATRHA,32,F,ʈʰ,HIN,t_0405458
OthTgt,ʈʰ,tʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,229.0929,229.46573,Fbhavya1_31,ATRHA,31,F,HIN,stimuli_raw/wav/FNiralee2.wav,155.72736,156.25828,FNiralee2_45,ATHA,45,F,ENG,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_0997343
TgtOth,ʈʰ,d,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,214.24,214.68,Mnirbhay1_33,ATRHA,33,M,HIN,stimuli_raw/wav/Mrajesh2.wav,126.92789,127.29,Mrajesh2_46,ADA,46,M,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889958
OthTgt,ʈʰ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,102.11446,102.51782,Fbhavya2_33,ATRHA,33,F,HIN,stimuli_raw/wav/FNiralee1.wav,372.64645,373.15218,FNiralee1_46,ADA,46,F,ENG,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0522235
TgtOth,ʈʰ,n,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,99.89,100.32351,Fbhavya2_32,ATRHA,32,F,HIN,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,ENG,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,ʈʰ,HIN,t_0519933
OthTgt,ʈʰ,n,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,126.29,126.8,Mnirbhay2_33,ATRHA,33,M,HIN,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,ENG,stimuli_raw/wav/FNiralee2.wav,114.90941,115.43,FNiralee2_31,ATRHA,31,F,ʈʰ,HIN,t_0408202
TgtOth,ʈʰ,b,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,123.11,123.68,Mnirbhay2_32,ATRHA,32,M,HIN,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,ENG,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,ʈʰ,HIN,t_0407383
OthTgt,ʈʰ,b,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,229.0929,229.46573,Fbhavya1_31,ATRHA,31,F,HIN,stimuli_raw/wav/FNiralee1.wav,476.94868,477.40014,FNiralee1_62,ABA,62,F,ENG,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_0998627
TgtOth,ʈʰ,m,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,123.11,123.68,Mnirbhay2_32,ATRHA,32,M,HIN,stimuli_raw/wav/Mrajesh1.wav,238.8,239.16,Mrajesh1_67,AMA,67,M,ENG,stimuli_raw/wav/FNiralee2.wav,119.82004,120.37226,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0406530
OthTgt,ʈʰ,m,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,102.11446,102.51782,Fbhavya2_33,ATRHA,33,F,HIN,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,ENG,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0522367
TgtOth,ʈʰ,j,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,99.89,100.32351,Fbhavya2_32,ATRHA,32,F,HIN,stimuli_raw/wav/FNiralee2.wav,238.07,238.51,FNiralee2_67,AJA,67,F,ENG,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0518821
OthTgt,ʈʰ,j,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,212.14,212.59,Mnirbhay1_32,ATRHA,32,M,HIN,stimuli_raw/wav/Mrajesh2.wav,192.95967,193.32,Mrajesh2_71,AJA,71,M,ENG,stimuli_raw/wav/FNiralee1.wav,258.39535,258.87049,FNiralee1_32,ATRHA,32,F,ʈʰ,HIN,t_0888455
TgtOth,ʈʰ,ɾ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,229.0929,229.46573,Fbhavya1_31,ATRHA,31,F,HIN,stimuli_raw/wav/FNiralee1.wav,587.54402,588.01231,FNiralee1_73,ARA,73,F,ENG,stimuli_raw/wav/Mrajesh2.wav,92.80223,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0998724
OthTgt,ʈʰ,ɾ,Fbhavya,Fsakshi,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,102.11446,102.51782,Fbhavya2_33,ATRHA,33,F,HIN,stimuli_raw/wav/Fsakshi2.wav,311.10428,311.49,Fsakshi2_75,ARA,75,F,ENG,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0521827
TgtOth,ʈʰ,l,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,214.24,214.68,Mnirbhay1_33,ATRHA,33,M,HIN,stimuli_raw/wav/Mrajesh1.wav,265.6,266.02283,Mrajesh1_77,ALA,77,M,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889436
OthTgt,ʈʰ,l,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,99.89,100.32351,Fbhavya2_32,ATRHA,32,F,HIN,stimuli_raw/wav/FNiralee1.wav,605.33987,605.76817,FNiralee1_76,ALA,76,F,ENG,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0520111
TgtOth,ʈʰ,ʃ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,123.11,123.68,Mnirbhay2_32,ATRHA,32,M,HIN,stimuli_raw/wav/Mrajesh1.wav,283.33177,283.76,Mrajesh1_83,AXA,83,M,ENG,stimuli_raw/wav/FNiralee2.wav,119.82004,120.37226,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0406764
OthTgt,ʈʰ,ʃ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,232.99,233.38,Fbhavya1_33,ATRHA,33,F,HIN,stimuli_raw/wav/FNiralee1.wav,647.29597,647.79427,FNiralee1_82,AXA,82,F,ENG,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_1003468
